FileName,VesselName,Builder,Designer,OwnerOperator,Country,DeliveryDate,Length(m),MaxSpeed(knots),ImoNumber,Gross,SisterShip,Displacement(kg),MainEngineDesigner,MainEngineModel,NumberOfEngines
"SSS 2011","JoaVazCorte-Real","SafehavenMarine","FrankKowalski","Azorespilots","Azores","thefirst, via deckhatchsituatedintheforwardcabin, primarilyinstalledtoenablecrewtoenterthengineroomtoconductdailyinspectionsand / ormaintenancechecks; thesecond, viatwolargeboltedeckhatchesintheaftcockpit. Thislatteraccesspointisintendedsoleyforengineremovalandservice. Atimeofwriting, bothJoaVazCorte-RealandhersisterInterceptor38, AlvarodeOrnelas, havebeendeliveredtotheAzores, whilethethirdintheAzores-boundquartet, DiogodeTeive, hasbeenlaunchedandisundergoingseatrials. Asademonstrablysafevesseltype, capableofholdingitsownagainstroughtidesandharshweather, andasaversatilesolutionformultipleportasks, theInterceptor38familymaymaketheirhomesinafewmoreinternationalocationsyet. TECHNICALPARTICULARS","11.7m","25knots","","22tonnes","","13tonnes","Volvo","D9","2"
"SSS 2011","LeCageux","MéridienMaritimeRéparation","NavtechInc","AdministrationportuairedeQuébec","Canada","thewheelhousehasbeenfittedwithnolessthan18panoramicwindows, thisarrangementprovidingthecaptainwith360degviews, forincreasedsafetyandawareness. Thetwo-mancrew’smess, whichasbeenfittedwithstoragelockers, asetteeandtable, isituatedbeneaththewheelhouse, andprovidesadirectmeansofaccessingthengineroom, via watertightdoor. Toboostmanoeuvrabilityoptions, Navtechasincorporatedtwohigh-angleruddersintotheworkboat’sdesign. Theserudders, whichareactivatedbyhydraulicylinders, grantLeCageuxtheabilitytoachieveaturningradiuslessthanher13mlength. Thevessel’stwoVolvoPentaD9MHturbocharged, in-line-six-cylinderengines, eachdeliveringanoutputof224bkWat1800rpm, havebeenpositionedforwardandreverse, thusenablinghertoengageinstationaryrotation, and, drivingtwinWorkhorseMichiganWheelpropellers, granthevesselatypicalservicespeedof10knots– althoughatopspeedof11.5knotswasrecordeduringherseatrials. LeCageuxhasalsobeenfittedwithaPhasorMarinegeneratorset, rated12.5kV-120V, inordertopowerdeck- specialisedtools. Allofthenginesaboardthevesselareseawater-cooledandincorporatewetexhaustdesign. Deck-wise, LeCageuxfeaturesaHeilaHLM2-2shydraulicmarinecraneforfendertendering, whichboastsaliftingcapacityofupto1.4tonnesat1.7m. Theroundedeckandtransomedgehavealsobeenformulatedtofacilitatefenderhandling. And, toprotecthevesselwhenitisengagedindutiesalongsidethePortofQuébec’spiers, LeCageuxisupportedbyamodularTrelleborgfender. Similarly, Navtechastakenergonomicfactorsintoaccountintakingstepstobasethedesignaroundavibration-freeset-up, foraddedcrewcomfortwhenundertakinglongshifts. TECHNICALPARTICULARS","13.41m","11knots","","24.4tonnes","","39.2tonnes","VolvoPenta","D9MH","2"
"SSS 2011","Liberty","Austal","Austal","L’ExpressDesIles","Guadeloupe","August2011LastyearsawthelaunchoftheCaribbean-boundfastpassengerferryLiberty, which, alongsidetheAustal- builtvehicle-passengerferryPerleExpress, lefthebuilder’syardinHenderson, WesternAustralia, fordeliverytownerL’ExpressdesIles. BothvesselshavebeendeployedonroutesbetweenGuadeloupe, LesSaintes, MarieGalante, Dominique, MartiniqueandStLucia, wheretheirprimarygoalistoboosthelocaltouristrade. AccordingtoAustal, LibertyisthefirstpassengervesselofhertypetobeflaggedbythenewFrenchregistry, RegistreInternationalFrançais. Staffedbysevenmembersofcrew, Libertyfeaturesthecapacitytoaccommodateupto437passengers, aswellas15cargocrates, withseatingpositionedovertwodecks. Heroverallfuelcapacityis16,00litres. ThemaindifferencesbetweenherandPerleExpressarethathelatterhasmixedandmatcheditscapacitytoaccommodate360passengersalongside10vehiclesand17cargocrates. Forpassengersafetyintheventofanemergency, Libertyhasbeenfittedwithfoursmallinflatableslides (SIS), suppliedbylifesavingappliancemanufacturerZodiac. EachSIShasalengthof3.2mandgrantspassengerspeedyaccesstofouropenreversibleliferafts, eachfeaturingacapacityof151persons. TheSISwereselectedbytheoperatorastheyweredeemedtobethebestevacuationsolutionforavesselwithLiberty’scomparativelylowfreeboard, andtestshavedemonstratedthat, whenpackedtocapacity, passengersaboardtheferrywereabletoundertakeacompletevacuationofthevesselwithinineminutes, usingtheSIS. ThelaunchandeliveryofLibertyalsogaveAustaltheopportunitytoextenditslong-runningrelationshipwithelectronicsmanufacturerKelvinHughes. Astheferrywillbeoperatingatsignificantspeedsatnightime, andinperiodsofoccasionaldarkness, theteamatL’ExpressdesIlespecifiedtheinstallationofnavigationalsolutionsfromKelvinHughes, includingthegroup’sSharpEyeS-bandradartechnologyandMantaDigital508mmX-bandradars, aswellaselectronichartdisplayandinformationsystem (ECDIS) andvoyagedatarecorder (VDR) technology. TECHNICALPARTICULARS","47m","33knots@100% MCR","","","","","MTU","16v400 M71","2"
"SSS 2011","Mangystau-4","STXOSVBrailaSA","AkerArcticTechnologyInc","JSCircleMaritimeInvest / CaspianOffshoreConstruction","Kazakhstan","August2011ThedeliveryofMangystau-4completesacycleofiveicebreakingtugs, designedbyAkerArcticTechnologyofFinlandandbuiltbytheSTXBrailashipyardinRomaniaonbehalfofCaspianOffshoreConstruction (COC), allofwhichwerelaunchedandeliveredinanimpressiveperiodof12months. BuiltothespecificationsofAkerArctic’sAkerARC104class, thevesselsinthiserieswerespecificallydevelopedtohandleindependentyear-roundoperationintheoftentreacherousconditionsoftheNorthernCaspianSea, aprimeoperationalgroundforCOCandhometoburgeoningoffshoreactivity. Mangystau-4isdesignedtofunctionasanicebreakingtugforoperationinshallowaters. Asuch, her3mdraughtismatchedwithBureauVeritas-accordedICECLASSUPER1Anotation, inrecognitionofherabilitytobreakthroughupto60cmoficeandtoclearicerubbleformations. Thevessel’senginearrangementcomprisesfourCaterpillar3512Cunits, eachgenerating1786kW, whichgrantsMangystau-4atopspeedof13knotsandanimpressivebollardpullof50tonnes, makinghermorethanfitforpurposewhenitcomestopushingbargesinopenwaterandiceconditions, aswellastowingequipmenthroughoutheregion. Inadditiontotowingandpushing, thevesselwasdesignedtoundertakeicemanagementoperationsinasternworkingmode, whensurroundedbyicerubblesdescendingtotheseafloor. AccordingtoAkerArctic, athesummerloadlinedraught, thevesseliscapableofcarryingupto300tonnesofcargondeck. Intermsofenvironmentalfactors, Mangystau-4andhercacheofonboardequipmenthavebeendeemedsuitableforoperationinairtemperaturesbetween40˚Cand -35˚Candwatertemperaturesrangingfrom32˚Cto -1˚C. Thevesselcanalsoperateuptoamaximumhumidityof80% andholdstationwhenbatteredby50knotwinds. Thevessel’smainpropulsionisarrangedbythreeasynchronousquirrelcageIndarACmotors, connectedtocouplingstotheazimuthingSchottelSPR2020propellerunits. Themotorsarecooledbyclosedaircirculation, providedwithair-to-waterheatexchangers. TECHNICALPARTICULARS","66m","13knots","","1828tonnes","","","Caterpillar","3512C","4"
"SSS 2011","MarineCoShamal","DamenShipyardsGorinchem","Damen","MarineCoUK","UK","“DuringaseveregaleinSeptember2011, MarineCoShamaleftaUKportforamaintenancejobatanoffshorewindfarmwhileothersupportvesselshadtostaybehind.”Itisthisortofattentiontodetailandesignthatisboundtoenticecost- andsafety-consciousoffshorewindfarmsupportvesseloperators, andwhywehavenominatedthefirstintheHSSV2610seriesasoneofourSignificantSmallShipsof2011. TECHNICALPARTICULARS","26m","27knots","","","","","Caterpillar","C32TTAB","2"
"SSS 2011","MCSZephyr","SouthBoatsSpecialProjectsLimited","SouthBoatsSpecialProjectsLimited","MaritimeCraftServices (Clyde) Ltd","UK","April2011UK-basedboatbuilderSouthBoatsSpecialProjectshascarvedoutarespectablenicheforitselfintheoffshorewindfarmsupportvesselsector, havingproducedmorethan40ofthesecraftypesasdemandescalates, particularlyinEurope. ThelaunchandeliveryofMCSZephyrinApril2011wasofspecialinterestoindustryobservers, notleastforitsarrangement, butalsoforthefacthatitbecamethefirstvesselofitstypetofeatureNorwegianclassocietyDetNorskeVeritas’(DNV’s) 1A1HSLCR2WindFarmService1notation. MCSZephyrhasubsequentlybeendeployedontheBARDoffshorewindfarm, situatedoffthecoastofGermany, wheresheisoperatingalongsidesistershipMCSMaestro, whichwasdeliveredinSummer2011. Thecatamaranhasanoverallengthof19.1m, abeamof7.4mandadraughtof1.1m, whileherlightshipdisplacementcomesto38tonnes. Thewheelhousehasbeenbuiltaftofcentre, providinga34m2forwardeckwhichcanhandleamaximumof8tonnesofconstructionandoffshorequipment. Thevessel’s21m2aftdeckiscapableofcarryinganother2tonnes’ worthofequipment. ThewheelhousehasbeenfittedwiththeSouthBoatsIntegratedBridge, whichwasdevelopedinconjunctionwithMAPandBoatElectrics & Electronics, andincorporatesequipmentsuppliedbyelectronicmonitoringsolutionspecialistBoning. Theintegratedbridgeprovidesthevessel’skipperwithfive482.5mmdisplays, givinghimtheopportunitytozoneinonandmonitorparticulardetailslinkedtothesystem. OnboardsatellitecommunicationscomescourtesyofIridium’sOpenportsolution. Thevesseliscapableofcruisingatapproximately24knotswhileonduty, andhertopspeedhasbeenrecordedatnearly26knots, thankstoapairofMTU8V200M72dieselengines, eachgenerating710kW. InstalledhydraulicsincludeapairofZF300 gearboxes, whichpowerthefollowingsystems; aPalfingerPK6500fully-folding, knuckleboomcrane; afirepumpwithapressureof5bar, featuringacapacityof30,00litresperhour; a1.5tonnehydraulicapstan; aclutchedandbrakedanchorspoolwinch; a210bar, 30litre/minpressurewashersystem; andan8barfueltransfersystem. Thevessel’sringmainandACservicesrelyonanOnan13.5kW, 230VACgeneratorset. Intermsofergonomics, theonboardsaloonfeatures12seats, sixtoportandsixtostarboard, andthevesselincorporatesaspaciouschangingareandlockersforstorageofspareparts. Forextracrewconvenience, allwindowsaboardMCSZephyrhavebeendoubleglazedtoreducecondensation, whiletheforwardscreensareheatedtopreventmisting, therebygrantingtheonboardtechniciansincreasedvisibility. Themachineareashavebeenfittedwithairintake / extractionsystemsandanti- noise/vibrationmatting. TECHNICALPARTICULARS","19.1m","26knots","","","","50tonnes","MTU","8V200M72","2"
"SSS 2011","Mojaweb","SimulationTechInc","RobertAllanLtd","KuwaitFireServices","Kuwait","March2011Whenitcomestodevelopinghybridfireboat / tugdesigns, Canada’sRobertAllanwouldappeartobeonamissiontoextendasfaraspossiblebeyondthestandardFi-Fi1classificationrequirementsthatcoverthebulkoftheseboats, andtheMarch2011- launchedRAstar3900classMojawebseemstobefurtherproofofthistrategy. The39.1mvessel, whichwasorderedbyKuwaitFireServicesforsafetyoperationswithintheKuwaitiportofShuwaikh, hasbeencertifiedbyLloyd’sRegisterasaFi-Fi2craft, packingapunchwithacombinedpumpcapacityof8400m3perhour. RobertAllanwascommissionedtocomeupwiththevesseldesignbyKuwait-basedAlBoomMarine, whileKoreanbuilderSimulationTechInc (STI) wastaskedwitherphysicalconstruction. Featuringamouldedbeamof13.5m, atopoperatingdraughtof5.1mandaminimumbollardpullof60tonnesahead (68tonnesaheadwasrecordeduringherseatrials), thevesselhasthecapacitytocarry252m3ofueloil, 57m3ofpotablewater, 38m3ofire-fightingfoamandjustunder3m3oflubricantoil. Mojaweb’sballastcapacityismeasuredat67.8m3andhertopspeedhasbeenrecordedat13.1knotsduringtrials, although12knotsisherintendedoperatingspeed. Aswellashandlingfire-fightingduties, Mojawebhasbeendesignedtoundertakeship-handlingandtankersupportwork. Subsequently, thevessel’sdeckcomesequippedwitha75tonnesafeworkingload (SWL) towhookontheaftdeckandahawserwinchontheforedeck. Thevesseliscapableofaccommodatingamaximumoperatingcrewof14, andfeaturesatotalof13berths. Nineoftheseberthscanbeconsiderededicatedforcrew, whiletheremainingfourcanaccommodatesurvivorsoradditionalfire-fighters. AswithpreviousRobertAllanFi-Fitugs, Mojawebincorporatesthecompany’signatureRAstarhullform, featuringanoutwardsponsonontheupperhullsidesforincreasedstability. Whenconductingvessel-escortingduties, shouldthetugbeheeledoverasaresultoftheangleorinfluenceofthetowline, thesponsonisubmergedandactstorighthevessel. Thehullalsofeaturesanextendedskeg, positionedforward, foroll-dampingpurposes, andtheoverallhullformisintendedtoreducerollamplitudeandrollaccelerations, foraddedsafetyandcrewandpassengercomfort. Thedesignerclaimsthat, followingaseriesofprivatemodeltests, therollaccelerationsrecordedfortheRAstarconceptweresome60% lowerthaninequivalentlysized, ‘wall-sided’ orconventionalhullforms. Additionally, thedesignofthehulliscapableofguaranteeingsuperiorfueleconomyduringthevessel’soperationalcycle, RobertAllanclaims. Thetug’spowercomescourtesyofapairofWärtsilä 6L26medium-speedieselengines, eachrated1946kWat100rpm, whichdriveaWärtsilä-LipsCS250-CPZ-driveunit, witha2400mmdiameterpropeller. TwinCATC-18dieselgensets, eachrated275ekW, providethevessel’sauxiliarypower. BeforesubmittingitsplanstoAlBoomMarine, RobertAllanoptedforaWärtsilä 8L26dieselpumpengine, rated2590kWat100rpm. ThecentrelineWärtsilä 8L26auxiliaryenginedrivestwo2400m3FFSENM350fi-fipumps, suppliedbyFireFightingSystemsAS [FFS], offeachend, whilethetwoWärtsilä 6L26propulsionengineseachdrivean1800m3FFSENM300Fi-Fipumpoffthefrontend. Thendresultwouldappeartobeapotentmeansofcombatingfiresandhandlingvariousgenericvessel-escortingtasks, combinedinonepackage. TECHNICALPARTICULARS","39.1m","13.1knots","","759tonnes","","1221.8tonnes","Wärtsilä","6L26","2"
"SSS 2011","Mutawa202","GrandweldShipyards","GrandweldShipyards","MutawaMarineWorks","UAE","July2011Perhapsbetterknownforproducingawiderangeofworkboatypes, includinghybridseismicsupportvessels, anchorhandlingtugsupplyvesselsandivemaintenancecraft, Dubai-basedGrandweldShipyardsmanagedtosqueezeinafirsthisyearwiththelaunchandeliveryofa24m, aluminium-hulledforwardlandingcrewboat, thefirstofitskindtogracethebuilder’snativeUAE. Inadditiontoherprimaryrole _ namely, transportingacomplementofupto25technicalengineerstovariousoffshorestructuresacrosstheregion _ thevessel, Mutawa202, incorporatesanumberofmultipurposefunctionalitiesintoherdesign, aspartofGrandweld’s‘Dolphin’ classconcept. ConstructedatGrandweld’sAlJadafShipDockingYardfacility, thevesselwasdeliveredtoperatorMutawaMarineWorksinJuly2011, bringingthelattercompany’stallyofoffshorevesselsto11. Upondelivery, Mutawa202wascharteredtoilmajorTotal, wheresheishelpingtosupporthemultinational’soilandgasoperationswithintheUAE. Speedwouldappeartohaveplayedarecurringrolewithregardstothiscontract; thevesselisreportedlyalsothefastesthatTotalhashadthechancetodeploytodate, whileGrandweldhashailedtherapid, nine-monthturnaroundtimebetweencontractandeliveryasitsfastestcrewboatordertodate. SafetyhasplayedalargepartinGrandweld’sconsiderations. Forastart, Mutawa202featuresacustomisedforwardbowfender, designedtoenablesteadyandsecurelandingontodedicatedoffshorelandingstructures. Oncethishasbeenachieved, offshorepersonnelcandirectlydisembarktotheoffshoreplatforminatimelyandsafefashion. Also, asafirstfortheUAE, thepresenceofthevesselwillenablethetechnicianstobypassthexpensiveandtime- consumingprocessofhavingtocharterhelicopterflightstotheiroffshorefacilities. The‘Dolphin’ classalsofeaturesafetyandcrewcomfortadvantagesuchasenhancedmanoeuvrabilityinroughseastates, courtesyofthreeHamiltonJetHM461waterjets; lownoiseandvibrationlevels, withnoisedampenedtobelow70dBwithinthevessel’spassengerarea; fullairconditioningwithinthethreecrewaccommodationareas; and360degvisibilityfromthewheelhouse, courtesyofall-roundwindows. Thislatterfactorhasbecomeanincreasingdesigntrendforcrewtransportationboats, enablingaswiftresponsefromthepilotshouldproblemsarisewhenthevesselisdockingatheoffshoreplatforms, and / orduringthembarkation / disembarkationprocess. Thepassengerareaitselfisaffordedextraprotectionbybeingsituatedinthevessel’sbulwark, whilethecrew’scabinsareconnectedtothewheelhousevia stairwell. Additionally, Mutawa202isequippedwithfourliferafts, eachfeaturing20-mancapacity. Meanwhile, thevessel’sexternalfirefightingsystemiscapableofdeliveringacombinedflowrateof300m3perhour, tocopewiththeventualityofaconflagrationwhilstinoperation. Intermsofcapacity, Mutawa202cancountonsome10m2ofcleardeckspace, thankstothepositioningofherwheelhouseatheaft. Thedeckareahasbeenrecordedasexertingastrengthof2.2tonnesperm2, subsequentlyenablingamaximumdeckcargocapacityof7tonnes. Shecancarry900litresofueloiland100litresofpotablewater. Understandablyperhaps, Grandweldisnowlookingtosecurefurtherordersforthe‘Dolphin’ classconceptwithintheUAE, inanattemptoffertheregionafinanciallyadvantageousalternativetoairbornetechniciantransportation, aswellastheabilitytodocksafelyonarrival. Withoilandgasexplorationandproductiononlysetoincreasewithinthisterritory, onexpectstoseemoreDolphincrewtransfervessels, oratleastvariationsonthisfirst-in-classdesign, inthenotsodistantfuture. TECHNICALPARTICULARS","24m","31knots","","98tonnes","","68.7tonnes","MTU","8V200M72","3"
"SSS 2011","Nordic","P&SWerften","Skipskonsulent","BugsierHamburg","Germany","January2011Nordic, a78mx16.5memergencytowvessel (ETV) operatingaroundtheEastFrisianislands, NorthSea, wascommissionedbytheGermanFederalMinistryofTransport, ConstructionandUrbanDevelopment, inresponseto1998’sMSPallasincident. WhenMSPallasufferedanonboardfireofftheislandofAmrum, attemptstosalvagethevesselwereunderminedbytheblaze, whichragedfornearlyamonth. Asaresultofthetug’sinabilitytocopewiththeburningwreck, MSPallasdriftedtowardsthecoastandranaground, spilling200m3ofoilinGermanwaters. Theincidenthighlightedtheneedforanadvancedtug, capableofwithstandingthemissionofhazardousortoxicmaterialfromthevesselsitcouldpotentiallyencounter– particularlythecasewhenapproachingchemicalcarriers. ThetenderfortheprovisionofNordicwaspickedupbytheCoastalProtectionConsortium, comprisingthreeGermantugoperatorsandsalvors _ Bugsier, FairplayTowageandUnterweserReederei _ in2008. ThevesselwasbuiltathePeeneWerftyardinWolgastandcompletedinOctober2010, withtheCoastalProtectionConsortiumchartertinghertotheGermangovernment. Nordicboastsatopspeedof19.5knotsandupto201tonnesbollardpullcapacity. DemandforgreaterspeedforfasteresponsesguidedthedesignoftheETV’sbulbousbow, whilethenclosed, roundedstern, modelledontypicalsalvagetugdesigns, grantsNordic’screwadditionalsafetywhilstmakingatowingconnectiononthetowingdeck. Thedesignalsoincorporateshighbulwarks, backedbylargescuppers, topreventlargewavesfromthunderingdownupontheworkingdeck, whileanyexcesswaterisdrainedbyawatertrench, careofalargetransversechannelsituatedbelowdeckathevessel’sforwardend. Nordicdeploystwoengines, basedonthe20-cylinderMTUSeries800 model, adaptedbyMTUspecificallyforthisproject, inordertocopewithazardousenvironments. Generating8600kWapiece, thetwoSeries800 enginesarecomplementedbytwogensetswithtype12V400 M50Adieselengines, capableofacombined2280kW. Thenginetypesmanagetocombinehighpoweroutputwithflammable-atmospheresafetyaccreditation, approvedbyclassocietyGermanischerLloyd (GL), whichasdeemedthevesselasmeetingthenotationsforbeing“suitableforuseinhazardousatmosphere”. Giventhepotentialriskofanenginexplosion, MTUhasalsosupplieditsCallosumintegratedautomationsystemtoNordic. Callosumprovidesaplatformtolinkallperipheralpropulsionsystems, aswellasmonitoringpropulsion, theonboardpowersupply, conventionalruddersandthevessel’sbilgeandwatertanks. Additionally, asensorhasbeenincludedtoprovidereal- timemonitoringofthetemperatureintheairintakesystem, inordertoalertheoperatorshouldtheheatwithinthiscomponentrisebeyond135°C– atwhichleveltheriskofgasandaircombiningandself-ignitingincreasesgreatly. Forcrewsafetyandsecurity, Nordicfeaturesanoverpressuresystemwithinthevessel’scitadelarea, whichoperatesindependentlyofthetug’sexternalenvironment. Thesystem, designedjointlybyBugsier, PeeneWerft, DraegerSafetyandSkipskonsulent, grantstheETVtheabilitytoperateforaminimumofeighthourswithinahazardousatmosphere, withgas-tightdoors, windows, scuppersandhatchesprotectingthecrewfromtheffectsoftoxicandchemicalspillage. Onboardpersonnelcanmanuallysethecitadeltoagas-tightstatewhileNordicisontheapproachtoastrickentankerorchemicalcarrier, whileacountdownclockdisplayshowmuchtimeisleftbeforetheETVshouldwithdraw. Thecitadelcanbeaccessedviatwoairlocks, bothfeaturingextendabledimensions, toassistcrewhoarewearingbulky, protectiveclothingand/orcarryingobjects. TheairlocksconnectothemaindeckandA-deck, thelatterprovidingaccesstoamedicaltreatmentroom. TECHNICALPARTICULARS","78m","19.5knots","","3250tonnes","","4395tonnes","MTU","20V800 M71LGSB","2"
"SSS 2011","OceanPioneer","CheoyLeeShipyards","RobertAllanLtd","OceanSparkleLtd","India","May2011CanadianmarinedesignerRobertAllanandChineseshipbuilderCheoyLeeShipyardshavenjoyedalong-standingcollaborativerelationshipsincethepairteamedupin2004, todeliverthefirstZ-Techclasstug, Indee, toBHPBillitonIronOre, andtheformergroupestimatesthatCheoyLeehasproducedapproximately50ofitstugdesignsinthesevenyearsince, withapproximately10oftheseincludingthedesigner’sRAmparts2800and300 series. Fittingly, then, thesummerof2011sawCheoyLeedelivertwo32mby12.4msistertugs, builtoRobertAllan’snewRAmparts3200-CLclasspecifications, theduocomprisingOceanPioneerandOceanPerfect. BothvesselsweresuccessfullydeliveredtoOceanSparkleinIndia, providingachangefromCheoyLee’sconstantZ-Tech6500tugoutputonbehalfofthePanamaCanalAuthority, andarereportedtobecurrentlyoperatinginColombo, SriLanka. BothOceanPioneerandhersisterareconstructedfromsteelandfeaturetwinairstartCaterpillar3516Bdieselengines, eachofwhichiscapableofgenerating1839kW. ThesenginesdriveapairofazimuthingSchottelSRP1215FPfixed-pitchrudderpropellers, resultinginamaximumspeedof13knots, abollardpullof62tonnesandenhancedmanoeuvrabilityoptions. Electricalpowerisuppliedcourtesyoftwo3-phase112kWPerkinsgenerators, whilea40kWunitisutilisedforharbourservice. Thevesseliswellequippedtoundertaketheresponsibilitiesexpectedofher, withdeckequipmentincludingitemsuchasasingle-drumtowingwinch / windlass, suppliedbyMacGregor, positionedatherbow. AMacGregorsingle-drumwinch, cruciformtowingbittandaMampaeytowinghookwithremotereleasearepresentonheraft, asisafixed-armdavit, enablingOceanPioneer’screwtolaunchaSafetyofLifeatSea (SOLAS)- approved, six-personcapacityinflatablerescueboatintheventofanemergency. Fire-fightingcapabilityhasgraduallybecomeamainstayfeatureofRobertAllan’sinternationallydeliveredtugs, andOceanPioneerisnoexception. OnemainengineprovidesthepowerforaFireFightingSystems (FFS) suppliedfirepump, whichisratedat2740m3perhour. Thispump, inturn, feedstwoFFS-suppliedfiremonitors, eachratedat1200m3perhour. ThisconfigurationhasgrantedOceanPioneerandhersisterFi-Fi1classnotation, andhasgrantedOceanSparkleahigherdegreeofconfidencewhenfacingthepossibilityoftacklingonboardblazesinherareaofdeployment. TECHNICALPARTICULARS","32m","13knots","","493tonnes","","885tonnes","Caterpillar","3516B","2"
"SSS 2011","PolarKing","FreireShipyard","Skipsteknisk / FreireShipyard","Sea4IShipping / GCRieberShipping","Norway","March2011Thelargestvesseltofeatureinthisyear’sSignificantSmallShips, the110.6mloaPolarKing, builtandco-designedbySpain’sFreireShipyard, comprisesamultidisciplinaryoceanographicresearchvessel, especiallydevelopedtoundertakeremotelyoperatedvehicle (ROV) andresearchoperationsinterritoriesuchastheArabianGulf, ArabianSeandRedSea, focusingonfishingandmarinebiology, chemicaloceanographyandseabed-mapping. Tosupporthoroughsurveys, PolarKingnotablyboastsarangeof14days, withasurgecapacityfor21daysinextremecircumstances. Thevesselhasbeendesignedwitharakedsternandabulbousbow, whilethetransomincludesaramp. Atportside, onthemaindeck, arecesswithladdershasbeeninstalled, toassisthevessel’sdiversinenteringthewater. Intermsofappearance, FreireShipyardbelievesthathisparticulargeneralarrangement, includingthecreationofastreamlinedshapeviathedistributionofthevolumesofhersuperstructures, couldinformthelookofanewgenerationofsurveyandresearchvessels. PolarKingreliesonahybridpropulsivearrangement, incorporatingdieselandelectricsourcesviatwinmediumdieselengines, resilientlymounted, andeachdrivingavariablepitchpropellerthroughaverticalstepgearbox. Thevesseliscapableofmanoeuvringatlowspeedwithdynamicpositioning, evenwhenencounteringwindspeedsof20knotsandcurrentspeedsof1.5knots, enablingthecrewtolaunchtheonboardscientificequipmentinavarietyofweatherconditions– although, ironicallyperhaps, consideringhername, FreireclaimsthathevesselisnotcapableofoperatinginPolarareas. Thecrewaccommodationandlaboratoriesaresituatedonthemainandupperdecks. Thengineroomlayouthasalsobeendesignedtoreducenoiseandvibration. Asomescientificoperatingprofilesrequirecontinuousunderwatersurveyortowingoperations, atspeedsrangingfrom1.5knotstohernormalcruisingspeedof14knotsat85% MCR, similarconsiderationsweretakenintoaccountregardingtheimpactsofPolarKing’sengineoperation, maintenanceandemissions, exhaustgasingestionandwater-makingcapabilitywhilston-stationormovingatslowspeedsforextendedperiodsoftime. Foremotesurveywork, thevesselhousesaNavajoPortableROV, controlledbyacousticpositioningintegratedwitherDPsystem. TheROVfeaturesamaximumoperatingdepthof100mandaforwardspeedof3.5knots, andfeaturesthecapabilitytotakehigh- definitionphotographs. PolarKingalsofeaturesanaluminium, one-mantransportabledecompressionchamber, withaworkingpressureof7barandamedicalock, completewithpressuregauge, equilibriumvalveandwastetap. Finally, thevesselincorporatesan250cm2dredgeanda100cm2grab. TECHNICALPARTICULARS","110.6m","15.85knots","","7238tonnes","","9912.9tonnes","MAN","9L-21/31","6"
"SSS 2011","PTMay","Shipco","Shipco","PacificTugPtyLtd","Australia","July2011ReportedlythefirstsmallvesselofthistypetobebuiltinNewZealandinsometime, theShipco- constructed, 15mPTMayrepresentsanadmirableattemptomarrythelooksofaconventionalworkboatwiththeperformanceofaZ-driveship- handlingtug. Thetugincorporatesindependentsteeringnozzlestoenhancehermanoeuvrability, enablinghertoalsomovesidewaysasrequired. AccordingtoShipco, thisarrangementenablestheusertoachieve35degsofsteeragetoportandstarboardin12seconds. Thevessel’sthreesteeringstationsarelocatedinthewheelhouse, ontheflybridgeandathewinchstation. Apoweroutputof882.6kWgrantsthevesselafreerunningspeedof10knots, 10.5knotsmaximum, withbollardpullcapacitiesof17tonnesaheadand14tonnesastern. Theflooringinboththewheelhouseandaccommodationareashasbeenbasedonafloating- typedesign, inordertoreducenoiseandvibrationsforthetug’stwo-mancrew. Withthisinmind, Shipcohasalsoincorporatedaresilientlymountedarrangementforthevessel’smainengines, whicharepositionedonLorezspring-typevibrationisolators, andPTMay’sexhaustpipingandmufflershaveundergonesimilarmountingarrangements. OceanBreezesuppliedtheboat’sairconditioningsystem. Shipcowasalsoresponsibleforthefenderingofthevessel. PTMayincorporatesa1.1m-widedoublelooptyrefenderingsystem, withadepthof500mm, aroundherbowandforwardshoulders. Atheaft, thefenderingset-upcomprisesa1m-diameter, 500mm-widestretchofaircraftyres, attachedtothehullviachains. Completingthisarrangementaretworowsofsingle-cutyrefenders. ShipcoalsodesignedandfabricatedPTMay’shydraulically-drivencapstan, whichfeaturesawaistdiameterof500mmandcangeneratea5tonnepullat20mperminute. Thevessel’s37kWtowingwinchispoweredbyanABBvariablespeedrive, andfeaturesaholdingcapacityof75tonnes. Thedrumhasadiameterof610mmandacapacityof550mx32mmdiameterwireinsixlayers, andlinepullcapacityhasbeenevaluatedat11tonnesat15mperminute. Theactualwinchcontrolconsole, completewithjoystick, hasbeenplacedonthenginecasingdeckforwardofthewinch. Onboardgeneratorsetsinclude80ekWCummins6B-CPand136ekWCummins6C-CPunits. WhilePTMaycouldbethefirstvesselofthistypetocomeoutofNewZealandinquitesometime, shewasnotslowinbeingjoinedbyasistervessel, PTMary. Together, theduohaveaddedasmartandniftymeansofboostingPacificTug’soperations. TECHNICALPARTICULARS","15m","10.5knotsMainengine(s)","","","","","KTA19-M3","","2"
